step,total_loss,mlm_loss,mnm_loss,mlm_validation_accuracy,mnm_validation_accuracy
386,0.20790807902812958,3.124330759048462,3.5287277698516846,0.0,0.0
387,0.21581313014030457,2.3931469917297363,4.51287317276001,0.0,0.0
388,0.21863648295402527,2.8570973873138428,4.139269828796387,0.0,0.0
389,0.2234978973865509,3.116250514984131,4.035682201385498,0.0,0.0
390,0.21278485655784607,1.8301417827606201,4.978973388671875,0.6363636363636364,0.125
391,0.22495922446250916,2.7646775245666504,4.434017658233643,0.0,0.0
392,0.19618786871433258,2.299071788787842,3.978940010070801,0.0,0.0
393,0.24893368780612946,2.6051130294799805,5.360764980316162,0.0,0.0
394,0.19623355567455292,2.4790234565734863,3.800450325012207,0.0,0.0
395,0.21784119307994843,2.6151742935180664,4.355743885040283,0.0,0.0
396,0.22448140382766724,2.680901050567627,4.502503871917725,0.0,0.0
397,0.21735763549804688,2.307546854019165,4.647897243499756,0.0,0.0
398,0.2077011913061142,2.7922942638397217,3.8541438579559326,0.0,0.0
399,0.22806674242019653,3.224321126937866,4.073814392089844,0.0,0.0
400,0.2228441834449768,2.6150195598602295,4.515994548797607,0.4166666666666667,0.3225806451612903
401,0.2078113853931427,2.869987964630127,3.7799761295318604,0.0,0.0
402,0.226118803024292,2.7495977878570557,4.486204147338867,0.0,0.0
403,0.2128220796585083,2.447784185409546,4.362522602081299,0.0,0.0
404,0.23144003748893738,2.446014404296875,4.960066795349121,0.0,0.0
405,0.2146638184785843,2.3809585571289062,4.488283634185791,0.0,0.0
406,0.22424179315567017,2.4622983932495117,4.713438987731934,0.0,0.0
407,0.22133910655975342,2.7420570850372314,4.340794086456299,0.0,0.0
408,0.2212200164794922,2.801546812057495,4.277493476867676,0.0,0.0
409,0.22163084149360657,3.0262374877929688,4.065949440002441,0.0,0.0
410,0.2140071988105774,2.899993896484375,3.9482364654541016,0.7272727272727273,0.24
411,0.2179291844367981,2.706559896469116,4.267173767089844,0.0,0.0
412,0.2168581336736679,2.6203203201293945,4.3191399574279785,0.0,0.0
413,0.23271647095680237,3.143955945968628,4.302970886230469,0.0,0.0
414,0.20559284090995789,2.761418342590332,3.8175525665283203,0.0,0.0
415,0.21919821202754974,2.7128705978393555,4.301472187042236,0.0,0.0
416,0.22345685958862305,2.7599592208862305,4.390660285949707,0.0,0.0
417,0.21873918175697327,2.5841281414031982,4.415525913238525,0.0,0.0
418,0.22030094265937805,2.578927755355835,4.470702171325684,0.0,0.0
419,0.2060319483280182,2.6934096813201904,3.8996129035949707,0.0,0.0
420,0.2200246900320053,2.480478286743164,4.560311794281006,0.6,0.10810810810810811
421,0.20476430654525757,2.280686140060425,4.2717719078063965,0.0,0.0
422,0.21828262507915497,2.3991284370422363,4.585915565490723,0.0,0.0
423,0.18928727507591248,1.9840339422225952,4.0731587409973145,0.0,0.0
424,0.19544899463653564,2.384488821029663,3.8698787689208984,0.0,0.0
425,0.20306077599525452,2.4401695728302,4.057775497436523,0.0,0.0
426,0.21349284052848816,1.6806094646453857,5.1511616706848145,0.0,0.0
427,0.21988222002983093,3.0286805629730225,4.007550239562988,0.0,0.0
428,0.21609076857566833,3.1309316158294678,3.783972978591919,0.0,0.0
429,0.20262709259986877,2.1129400730133057,4.371126651763916,0.0,0.0
430,0.19876421988010406,2.0333242416381836,4.3271307945251465,0.7,0.20833333333333334
431,0.2254166156053543,2.5899271965026855,4.623404502868652,0.0,0.0
432,0.18723182380199432,2.243826150894165,3.7475922107696533,0.0,0.0
433,0.22543109953403473,2.3937745094299316,4.82002067565918,0.0,0.0
434,0.22927990555763245,2.9681918621063232,4.368765354156494,0.0,0.0
435,0.19089427590370178,2.530035972595215,3.578580856323242,0.0,0.0
436,0.19645234942436218,2.1501004695892334,4.1363749504089355,0.0,0.0
437,0.19687846302986145,1.9319567680358887,4.368154048919678,0.0,0.0
438,0.209326833486557,2.855827808380127,3.842630624771118,0.0,0.0
439,0.212542325258255,2.1883761882781982,4.612978458404541,0.0,0.0
440,0.2274182140827179,2.6005542278289795,4.676828861236572,0.5,0.2857142857142857
441,0.20567476749420166,2.7324411869049072,3.849151134490967,0.0,0.0
442,0.20398370921611786,2.164112091064453,4.363366603851318,0.0,0.0
443,0.1990782916545868,2.4322052001953125,3.9382998943328857,0.0,0.0
444,0.2036299854516983,2.2755789756774902,4.2405805587768555,0.0,0.0
445,0.20877748727798462,2.521630048751831,4.159249305725098,0.0,0.0
446,0.22697383165359497,1.870501160621643,5.3926615715026855,0.0,0.0
447,0.1903054118156433,2.031338930130005,4.058434009552002,0.0,0.0
448,0.20080268383026123,2.0640532970428467,4.361632347106934,0.0,0.0
449,0.18372702598571777,1.2474207878112793,4.6318440437316895,0.0,0.0
450,0.2017529010772705,2.7432377338409424,3.712855339050293,0.45454545454545453,0.23076923076923078
451,0.19579899311065674,2.181922197341919,4.083645343780518,0.0,0.0
452,0.20037376880645752,2.048372745513916,4.363587856292725,0.0,0.0
453,0.20806875824928284,2.9377713203430176,3.720428943634033,0.0,0.0
454,0.2026248276233673,2.1805758476257324,4.3034186363220215,0.0,0.0
455,0.20638898015022278,2.812587022781372,3.791860342025757,0.0,0.0
456,0.18927404284477234,2.340352773666382,3.716416358947754,0.0,0.0
457,0.2133861482143402,2.6603763103485107,4.167980194091797,0.0,0.0
458,0.20798784494400024,2.3181729316711426,4.337438106536865,0.0,0.0
459,0.20739319920539856,2.6173136234283447,4.01926851272583,0.0,0.0
460,0.2233504354953766,3.0801634788513184,4.067050457000732,0.75,0.2962962962962963
461,0.20143276453018188,1.9507033824920654,4.495145320892334,0.0,0.0
462,0.20080454647541046,1.5249862670898438,4.900759220123291,0.0,0.0
463,0.20089474320411682,1.606959581375122,4.821671962738037,0.0,0.0
464,0.2122938185930252,2.789193630218506,4.004208564758301,0.0,0.0
465,0.20210376381874084,2.5315303802490234,3.9357903003692627,0.0,0.0
466,0.22479218244552612,2.4997029304504395,4.6936469078063965,0.0,0.0
467,0.20753782987594604,2.1061911582946777,4.535019397735596,0.0,0.0
468,0.22804635763168335,3.0077314376831055,4.289752006530762,0.0,0.0
469,0.2392919659614563,2.407374143600464,5.249968528747559,0.0,0.0
470,0.238023042678833,3.3300397396087646,4.286697864532471,0.6666666666666666,0.21052631578947367
471,0.2157192975282669,2.5200486183166504,4.382968902587891,0.0,0.0
472,0.21940858662128448,2.5253052711486816,4.495769500732422,0.0,0.0
473,0.2162427306175232,2.895407199859619,4.024360179901123,0.0,0.0
474,0.21969616413116455,3.12180233001709,3.9084746837615967,0.0,0.0
475,0.20672214031219482,2.3158490657806396,4.299259662628174,0.0,0.0
476,0.21328860521316528,2.4316370487213135,4.3935980796813965,0.0,0.0
477,0.18756070733070374,2.113281726837158,3.8886606693267822,0.0,0.0
478,0.2030581831932068,2.7085978984832764,3.789263963699341,0.0,0.0
479,0.21654190123081207,2.4069342613220215,4.522406578063965,0.0,0.0
480,0.20027688145637512,2.9215903282165527,3.487269878387451,0.5,0.2631578947368421
481,0.2128513604402542,2.3398866653442383,4.4713568687438965,0.0,0.0
482,0.19288894534111023,2.0951879024505615,4.077258110046387,0.0,0.0
483,0.1935373842716217,2.267130136489868,3.9260659217834473,0.0,0.0
484,0.19561421871185303,2.5108816623687744,3.7487735748291016,0.0,0.0
485,0.18326307833194733,1.8651472330093384,3.9992711544036865,0.0,0.0
486,0.20594844222068787,2.366712808609009,4.223637104034424,0.0,0.0
487,0.19931676983833313,2.1360716819763184,4.242064952850342,0.0,0.0
488,0.19570490717887878,2.5043578147888184,3.758199453353882,0.0,0.0
489,0.19500882923603058,1.9724899530410767,4.267792701721191,0.0,0.0
490,0.20705828070640564,2.180412530899048,4.445452690124512,0.8181818181818182,0.2692307692307692
491,0.21059708297252655,2.4407095909118652,4.298397064208984,0.0,0.0
492,0.20720359683036804,3.0178396701812744,3.612675666809082,0.0,0.0
493,0.2031036913394928,2.311319589614868,4.1879987716674805,0.0,0.0
494,0.23515334725379944,2.351325035095215,5.173582077026367,0.0,0.0
495,0.22240430116653442,3.126281499862671,3.9906563758850098,0.0,0.0
496,0.20938804745674133,2.3748199939727783,4.325597763061523,0.0,0.0
497,0.20976507663726807,2.8736379146575928,3.8388442993164062,0.0,0.0
498,0.2108234167098999,2.4303011894226074,4.3160481452941895,0.0,0.0
499,0.19536489248275757,1.9379404783248901,4.3137359619140625,0.0,0.0
500,0.20762115716934204,2.339881420135498,4.303995609283447,0.6666666666666666,0.16666666666666666
